Order,Level,Toolkit,Package,Class Name,Note,New Name
1609,1,TKGeomBase,Approx,Approx_SweepFunction,Ready,SweepFunction
1610,1,TKGeomBase,CPnts,CPnts_MyGaussFunction,Ready,MyGaussFunction
1611,1,TKGeomBase,Extrema,Extrema_ExtCC,Ready,ExtCC
1612,1,TKGeomBase,Extrema,Extrema_GenLocateExtCS,Ready,GenLocateExtCS
1613,1,TKGeomBase,Extrema,Extrema_GenLocateExtSS,Ready,GenLocateExtSS
1614,1,TKGeomBase,Extrema,Extrema_HArray1OfPOnCurv,Ready,HArray1OfPOnCurv
1615,1,TKGeomBase,Extrema,Extrema_HArray1OfPOnCurv2d,Ready,HArray1OfPOnCurv2d
1616,1,TKGeomBase,Extrema,Extrema_HArray1OfPOnSurf,Ready,HArray1OfPOnSurf
1617,1,TKGeomBase,Extrema,Extrema_HArray2OfPOnCurv,Ready,HArray2OfPOnCurv
1618,1,TKGeomBase,Extrema,Extrema_HArray2OfPOnCurv2d,Ready,HArray2OfPOnCurv2d
1619,1,TKGeomBase,Extrema,Extrema_HArray2OfPOnSurf,Ready,HArray2OfPOnSurf
1620,1,TKGeomBase,Extrema,Extrema_LocECC,Ready,LocECC
1621,1,TKGeomBase,Extrema,Extrema_LocECC2d,Ready,LocECC2d
1622,1,TKGeomBase,Extrema,Extrema_LocateExtCC,Ready,LocateExtCC
1623,1,TKGeomBase,Extrema,Extrema_LocateExtCC2d,Ready,LocateExtCC2d
1624,1,TKGeomBase,Extrema,Extrema_POnSurfParams,Ready,POnSurfParams
1625,1,TKGeomBase,FEmTool,FEmTool_HAssemblyTable,Ready,HAssemblyTable
1626,1,TKGeomBase,FEmTool,FEmTool_SparseMatrix,Ready,SparseMatrix
1627,1,TKGeomBase,GeomLib,GeomLib_LogSample,Ready,LogSample
1628,1,TKGeomBase,GeomTools,GeomTools_UndefinedTypeHandler,Ready,UndefinedTypeHandler
1629,1,TKGeomBase,ProjLib,ProjLib_HSequenceOfHSequenceOfPnt,Ready,HSequenceOfHSequenceOfPnt
1630,1,TKGeomBase,gce,gce_MakeCirc,Ready,MakeCirc
1631,1,TKGeomBase,gce,gce_MakeCirc2d,Ready,MakeCirc2d
1632,1,TKGeomBase,gce,gce_MakeCone,Ready,MakeCone
1633,1,TKGeomBase,gce,gce_MakeCylinder,Ready,MakeCylinder
1634,1,TKGeomBase,gce,gce_MakeDir,Ready,MakeDir
1635,1,TKGeomBase,gce,gce_MakeDir2d,Ready,MakeDir2d
1636,1,TKGeomBase,gce,gce_MakeElips,Ready,MakeElips
1637,1,TKGeomBase,gce,gce_MakeElips2d,Ready,MakeElips2d
1638,1,TKGeomBase,gce,gce_MakeHypr,Ready,MakeHypr
1639,1,TKGeomBase,gce,gce_MakeHypr2d,Ready,MakeHypr2d
1640,1,TKGeomBase,gce,gce_MakeLin,Ready,MakeLin
1641,1,TKGeomBase,gce,gce_MakeLin2d,Ready,MakeLin2d
1642,1,TKGeomBase,gce,gce_MakeParab,Ready,MakeParab
1643,1,TKGeomBase,gce,gce_MakeParab2d,Ready,MakeParab2d
1644,1,TKGeomBase,gce,gce_MakePln,Ready,MakePln
1645,1,TKHLR,Contap,Contap_TheHSequenceOfPoint,Ready,TheHSequenceOfPoint
1646,1,TKHLR,Contap,Contap_TheIWalking,Ready,TheIWalking1
1647,1,TKHLR,HLRAlgo,HLRAlgo_EdgeStatus,Ready,EdgeStatus
1648,1,TKHLR,HLRAlgo,HLRAlgo_EdgesBlock,Ready,EdgesBlock
1649,1,TKHLR,HLRAlgo,HLRAlgo_HArray1OfPHDat,Ready,HArray1OfPHDat
1650,1,TKHLR,HLRAlgo,HLRAlgo_HArray1OfPINod,Ready,HArray1OfPINod
1651,1,TKHLR,HLRAlgo,HLRAlgo_HArray1OfPISeg,Ready,HArray1OfPISeg
1652,1,TKHLR,HLRAlgo,HLRAlgo_HArray1OfTData,Ready,HArray1OfTData
1653,1,TKHLR,HLRAlgo,HLRAlgo_Interference,Ready,Interference2
1654,1,TKHLR,HLRAlgo,HLRAlgo_PolyData,Ready,PolyData
1655,1,TKHLR,HLRAlgo,HLRAlgo_PolyInternalNode,Ready,PolyInternalNode
1656,1,TKHLR,HLRAlgo,HLRAlgo_PolyShellData,Ready,PolyShellData
1657,1,TKHLR,HLRAlgo,HLRAlgo_WiresBlock,Ready,WiresBlock
1658,1,TKHLR,HLRBRep,HLRBRep_AreaLimit,Ready,AreaLimit
1659,1,TKHLR,HLRBRep,HLRBRep_InterCSurf,Ready,InterCSurf
1660,1,TKHLR,HLRBRep,HLRBRep_TheIntConicCurveOfCInter,Ready,TheIntConicCurveOfCInter
1661,1,TKHLR,HLRBRep,HLRBRep_TheIntPCurvePCurveOfCInter,Ready,TheIntPCurvePCurveOfCInter
1662,1,TKHLR,HLRBRep,HLRBRep_TheInterferenceOfInterCSurf,Ready,TheInterferenceOfInterCSurf
1663,1,TKHLR,HLRBRep,HLRBRep_TheIntersectorOfTheIntConicCurveOfCInter,Ready,TheIntersectorOfTheIntConicCurveOfCInter
1664,1,TKHLR,TopCnx,TopCnx_EdgeFaceTransition,Ready,EdgeFaceTransition
1665,1,TKLCAF,TDF,TDF_Attribute,Ready,Attribute1
1666,1,TKLCAF,TDF,TDF_Data,Ready,Data2
1667,1,TKLCAF,TDF,TDF_DataSet,Ready,DataSet
1668,1,TKLCAF,TDF,TDF_Delta,Ready,Delta
1669,1,TKLCAF,TDF,TDF_HAttributeArray1,Ready,HAttributeArray1
1670,1,TKLCAF,TDF,TDF_RelocationTable,Ready,RelocationTable
1671,1,TKLCAF,TDataStd,TDataStd_HDataMapOfStringByte,Ready,HDataMapOfStringByte
1672,1,TKLCAF,TDataStd,TDataStd_HDataMapOfStringHArray1OfInteger,Ready,HDataMapOfStringHArray1OfInteger
1673,1,TKLCAF,TDataStd,TDataStd_HDataMapOfStringHArray1OfReal,Ready,HDataMapOfStringHArray1OfReal
1674,1,TKLCAF,TDataStd,TDataStd_HDataMapOfStringInteger,Ready,HDataMapOfStringInteger
1675,1,TKLCAF,TDataStd,TDataStd_HDataMapOfStringReal,Ready,HDataMapOfStringReal
1676,1,TKLCAF,TDataStd,TDataStd_HDataMapOfStringString,Ready,HDataMapOfStringString
1677,1,TKLCAF,TDataStd,TDataStd_HLabelArray1,Ready,HLabelArray1
1678,1,TKLCAF,TDocStd,TDocStd_ApplicationDelta,Ready,ApplicationDelta
1679,1,TKLCAF,TDocStd,TDocStd_MultiTransactionManager,Ready,MultiTransactionManager
1680,1,TKLCAF,TDocStd,TDocStd_PathParser,Ready,PathParser
1681,1,TKLCAF,TFunction,TFunction_Driver,Ready,Driver
1682,1,TKLCAF,TFunction,TFunction_HArray1OfDataMapOfGUIDDriver,Ready,HArray1OfDataMapOfGUIDDriver
1683,1,TKLCAF,TFunction,TFunction_IFunction,Ready,IFunction
1684,1,TKMath,BVH,BVH_BuilderTransient,Ready,BuilderTransient
1685,1,TKMath,BVH,BVH_Properties,Ready,Properties
1686,1,TKMath,BVH,BVH_TreeBaseTransient,Ready,TreeBaseTransient
1687,1,TKMath,Bnd,Bnd_HArray1OfBox,Ready,HArray1OfBox
1688,1,TKMath,Bnd,Bnd_HArray1OfBox2d,Ready,HArray1OfBox2d
1689,1,TKMath,Bnd,Bnd_HArray1OfSphere,Ready,HArray1OfSphere
1690,1,TKMath,Convert,Convert_ConeToBSplineSurface,Ready,ConeToBSplineSurface
1691,1,TKMath,Convert,Convert_CylinderToBSplineSurface,Ready,CylinderToBSplineSurface
1692,1,TKMath,Convert,Convert_SphereToBSplineSurface,Ready,SphereToBSplineSurface
1693,1,TKMath,Convert,Convert_TorusToBSplineSurface,Ready,TorusToBSplineSurface
1694,1,TKMath,PLib,PLib_Base,Ready,Base
1695,1,TKMath,Poly,HeapOfInteger,Ready,HeapOfInteger1
1696,1,TKMath,Poly,MergedNodesMap,Ready,MergedNodesMap1
1697,1,TKMath,Poly,Poly_CoherentNode,Ready,CoherentNode
1698,1,TKMath,Poly,Poly_CoherentTriangulation,Ready,CoherentTriangulation
1699,1,TKMath,Poly,Poly_HArray1OfTriangle,Ready,HArray1OfTriangle
1700,1,TKMath,Poly,Poly_MakeLoops2D,Ready,MakeLoops2D
1701,1,TKMath,Poly,Poly_MakeLoops3D,Ready,MakeLoops3D
1702,1,TKMath,Poly,Poly_MergeNodesTool,Ready,MergeNodesTool
1703,1,TKMath,Poly,Poly_Polygon2D,Ready,Polygon2D
1704,1,TKMath,Poly,Poly_TriangulationParameters,Ready,TriangulationParameters
1705,1,TKMath,TColgp,TColgp_HArray1OfCirc2d,Ready,HArray1OfCirc2d
1706,1,TKMath,TColgp,TColgp_HArray1OfDir,Ready,HArray1OfDir
1707,1,TKMath,TColgp,TColgp_HArray1OfDir2d,Ready,HArray1OfDir2d
1708,1,TKMath,TColgp,TColgp_HArray1OfLin2d,Ready,HArray1OfLin2d
1709,1,TKMath,TColgp,TColgp_HArray1OfPnt,Ready,HArray1OfPnt
1710,1,TKMath,TColgp,TColgp_HArray1OfPnt2d,Ready,HArray1OfPnt2d
1711,1,TKMath,TColgp,TColgp_HArray1OfVec,Ready,HArray1OfVec
1712,1,TKMath,TColgp,TColgp_HArray1OfVec2d,Ready,HArray1OfVec2d
1713,1,TKMath,TColgp,TColgp_HArray1OfXY,Ready,HArray1OfXY
1714,1,TKMath,TColgp,TColgp_HArray1OfXYZ,Ready,HArray1OfXYZ
1715,1,TKMath,TColgp,TColgp_HArray2OfCirc2d,Ready,HArray2OfCirc2d
1716,1,TKMath,TColgp,TColgp_HArray2OfDir,Ready,HArray2OfDir
1717,1,TKMath,TColgp,TColgp_HArray2OfDir2d,Ready,HArray2OfDir2d
1718,1,TKMath,TColgp,TColgp_HArray2OfLin2d,Ready,HArray2OfLin2d
1719,1,TKMath,TColgp,TColgp_HArray2OfPnt,Ready,HArray2OfPnt
1720,1,TKMath,TColgp,TColgp_HArray2OfPnt2d,Ready,HArray2OfPnt2d
1721,1,TKMath,TColgp,TColgp_HArray2OfVec,Ready,HArray2OfVec
1722,1,TKMath,TColgp,TColgp_HArray2OfVec2d,Ready,HArray2OfVec2d
1723,1,TKMath,TColgp,TColgp_HArray2OfXY,Ready,HArray2OfXY
1724,1,TKMath,TColgp,TColgp_HArray2OfXYZ,Ready,HArray2OfXYZ
1725,1,TKMath,TColgp,TColgp_HSequenceOfDir,Ready,HSequenceOfDir
1726,1,TKMath,TColgp,TColgp_HSequenceOfDir2d,Ready,HSequenceOfDir2d
1727,1,TKMath,TColgp,TColgp_HSequenceOfPnt,Ready,HSequenceOfPnt
1728,1,TKMath,TColgp,TColgp_HSequenceOfPnt2d,Ready,HSequenceOfPnt2d
1729,1,TKMath,TColgp,TColgp_HSequenceOfVec,Ready,HSequenceOfVec
1730,1,TKMath,TColgp,TColgp_HSequenceOfVec2d,Ready,HSequenceOfVec2d
1731,1,TKMath,TColgp,TColgp_HSequenceOfXY,Ready,HSequenceOfXY
1732,1,TKMath,TColgp,TColgp_HSequenceOfXYZ,Ready,HSequenceOfXYZ
1733,1,TKMath,TopLoc,TopLoc_Datum3D,Ready,Datum3D2
1734,1,TKMath,math,math_FunctionSetWithDerivatives,Ready,FunctionSetWithDerivatives
1735,1,TKMath,math,math_FunctionWithDerivative,Ready,FunctionWithDerivative
1736,1,TKMath,math,math_MultipleVarFunctionWithGradient,Ready,MultipleVarFunctionWithGradient
1737,1,TKMesh,BRepMesh,BRepMesh_CircleInspector,Ready,CircleInspector
1738,1,TKMesh,BRepMesh,BRepMesh_Classifier,Ready,Classifier
1739,1,TKMesh,BRepMesh,BRepMesh_ConeRangeSplitter,Ready,ConeRangeSplitter
1740,1,TKMesh,BRepMesh,BRepMesh_CylinderRangeSplitter,Ready,CylinderRangeSplitter
1741,1,TKMesh,BRepMesh,BRepMesh_Deflection,Ready,Deflection
1742,1,TKMesh,BRepMesh,BRepMesh_DiscretFactory,Ready,DiscretFactory
1743,1,TKMesh,BRepMesh,BRepMesh_Edge,Ready,Edge3
1744,1,TKMesh,BRepMesh,BRepMesh_FaceChecker,Ready,FaceChecker
1745,1,TKMesh,BRepMesh,BRepMesh_MeshTool,Ready,MeshTool
1746,1,TKMesh,BRepMesh,BRepMesh_ShapeTool,Ready,ShapeTool2
1747,1,TKMesh,BRepMesh,BRepMesh_SphereRangeSplitter,Ready,SphereRangeSplitter
1748,1,TKMesh,BRepMesh,BRepMesh_VertexInspector,Ready,VertexInspector
1749,1,TKMesh,IMeshData,IMeshData_ParametersList,Ready,ParametersList
1750,1,TKMesh,IMeshTools,IMeshTools_CurveTessellator,Ready,CurveTessellator
1751,1,TKMesh,IMeshTools,IMeshTools_MeshAlgo,Ready,MeshAlgo
1752,1,TKMesh,IMeshTools,IMeshTools_MeshAlgoFactory,Ready,MeshAlgoFactory
1753,1,TKMesh,IMeshTools,IMeshTools_ModelAlgo,Ready,ModelAlgo
1754,1,TKMesh,IMeshTools,IMeshTools_ShapeVisitor,Ready,ShapeVisitor
1755,1,TKMeshVS,MeshVS,MeshVS_DataSource,Ready,DataSource
1756,1,TKMeshVS,MeshVS,MeshVS_Drawer,Ready,Drawer
1757,1,TKMeshVS,MeshVS,MeshVS_HArray1OfSequenceOfInteger,Ready,HArray1OfSequenceOfInteger
1758,1,TKOpenGles,OpenGl,OpenGl_ArbDbg,Ready,ArbDbg
1759,1,TKOpenGles,OpenGl,OpenGl_ArbFBO,Ready,ArbFBO
1760,1,TKOpenGles,OpenGl,OpenGl_ArbFBOBlit,Ready,ArbFBOBlit
1761,1,TKOpenGles,OpenGl,OpenGl_ArbIns,Ready,ArbIns
1762,1,TKOpenGles,OpenGl,OpenGl_ArbSamplerObject,Ready,ArbSamplerObject
1763,1,TKOpenGles,OpenGl,OpenGl_ArbTBO,Ready,ArbTBO
1764,1,TKOpenGles,OpenGl,OpenGl_ArbTexBindless,Ready,ArbTexBindless
1765,1,TKOpenGles,OpenGl,OpenGl_Caps,Ready,Caps
1766,1,TKOpenGles,OpenGl,OpenGl_ElementNode,Ready,ElementNode
1767,1,TKOpenGles,OpenGl,OpenGl_ExtGS,Ready,ExtGS
1768,1,TKOpenGles,OpenGl,OpenGl_Flipper,Ready,Flipper
1769,1,TKOpenGles,OpenGl,OpenGl_GlCore11,Ready,GlCore11
1770,1,TKOpenGles,OpenGl,OpenGl_GlCore11Fwd,Ready,GlCore11Fwd
1771,1,TKOpenGles,OpenGl,OpenGl_GraduatedTrihedron,Ready,GraduatedTrihedron1
1772,1,TKOpenGles,OpenGl,OpenGl_MaterialState,Ready,MaterialState
1773,1,TKOpenGles,OpenGl,OpenGl_ModelWorldState,Ready,ModelWorldState
1774,1,TKOpenGles,OpenGl,OpenGl_OitState,Ready,OitState
1775,1,TKOpenGles,OpenGl,OpenGl_ProjectionState,Ready,ProjectionState
1776,1,TKOpenGles,OpenGl,OpenGl_Resource,Ready,Resource
1777,1,TKOpenGles,OpenGl,OpenGl_StencilTest,Ready,StencilTest
1778,1,TKOpenGles,OpenGl,OpenGl_TextureSet,Ready,TextureSet
1779,1,TKOpenGles,OpenGl,OpenGl_TileSampler,Ready,TileSampler
1780,1,TKOpenGles,OpenGl,OpenGl_WorldViewState,Ready,WorldViewState
1781,1,TKOpenGles,OpenGl,ShaderSource,Ready,ShaderSource1
1782,1,TKOpenGles,OpenGl,Tile,Ready,Tile1
1783,1,TKPrim,Sweep,Sweep_NumShapeIterator,Ready,NumShapeIterator
1784,1,TKPrim,Sweep,Sweep_NumShapeTool,Ready,NumShapeTool
1785,1,TKRWMesh,RWMesh,RWMesh_CafReader,Ready,CafReader
1786,1,TKRWMesh,RWMesh,RWMesh_TriangulationReader,Ready,TriangulationReader
1787,1,TKService,Aspect,Aspect_Background,Ready,Background
1788,1,TKService,Aspect,Aspect_DisplayConnection,Ready,DisplayConnection
1789,1,TKService,Aspect,Aspect_Grid,Ready,Grid
1790,1,TKService,Aspect,Aspect_VKeySet,Ready,VKeySet
1791,1,TKService,Aspect,Aspect_XRAction,Ready,XRAction
1792,1,TKService,Aspect,Aspect_XRActionSet,Ready,XRActionSet
1793,1,TKService,Aspect,Aspect_XRPoseActionData,Ready,XRPoseActionData
1794,1,TKService,Font,Font_FTLibrary,Ready,FTLibrary
1795,1,TKService,Font,Font_FontAlias,Ready,FontAlias
1796,1,TKService,Font,Font_FontMgr,Ready,FontMgr
1797,1,TKService,Font,Font_SystemFont,Ready,SystemFont
1798,1,TKService,Font,Font_TextFormatter,Ready,TextFormatter
1799,1,TKService,Graphic3d,AxisAspect,Ready,AxisAspect1
1800,1,TKService,Graphic3d,Graphic3d_BSDF,Ready,BSDF
1801,1,TKService,Graphic3d,Graphic3d_DataStructureManager,Ready,DataStructureManager
1802,1,TKService,Graphic3d,Graphic3d_FrameStatsDataTmp,Ready,FrameStatsDataTmp
1803,1,TKService,Graphic3d,Graphic3d_GraphicDriverFactory,Ready,GraphicDriverFactory
1804,1,TKService,Graphic3d,Graphic3d_LightSet,Ready,LightSet
1805,1,TKService,Graphic3d,Graphic3d_SequenceOfHClipPlane,Ready,SequenceOfHClipPlane
1806,1,TKService,Graphic3d,Graphic3d_ShaderAttribute,Ready,ShaderAttribute
1807,1,TKService,Graphic3d,Graphic3d_ShaderManager,Ready,ShaderManager
1808,1,TKService,Graphic3d,Graphic3d_ShaderObject,Ready,ShaderObject
1809,1,TKService,Graphic3d,Graphic3d_ShaderProgram,Ready,ShaderProgram
1810,1,TKService,Graphic3d,Graphic3d_ShaderVariable,Ready,ShaderVariable1
1811,1,TKService,Graphic3d,Graphic3d_TextureParams,Ready,TextureParams
1812,1,TKService,Graphic3d,Graphic3d_TextureSet,Ready,TextureSet1
1813,1,TKService,Graphic3d,Graphic3d_TransformPers,Ready,TransformPers
1814,1,TKService,Graphic3d,Graphic3d_ValidatedCubeMapOrder,Ready,ValidatedCubeMapOrder
1815,1,TKService,Graphic3d,Graphic3d_ViewAffinity,Ready,ViewAffinity
1816,1,TKService,Graphic3d,Graphic3d_WorldViewProjState,Ready,WorldViewProjState
1817,1,TKService,Graphic3d,ShaderVariable,Ready,ShaderVariable2
1818,1,TKService,Image,Image_SupportedFormats,Ready,SupportedFormats
1819,1,TKService,Image,Image_VideoParams,Ready,VideoParams
1820,1,TKService,Image,Image_VideoRecorder,Ready,VideoRecorder
1821,1,TKService,Media,Media_BufferPool,Ready,BufferPool
1822,1,TKService,Media,Media_CodecContext,Ready,CodecContext
1823,1,TKService,Media,Media_FormatContext,Ready,FormatContext
1824,1,TKService,Media,Media_Frame,Ready,Frame
1825,1,TKService,Media,Media_Packet,Ready,Packet
1826,1,TKService,Media,Media_Scaler,Ready,Scaler
1827,1,TKService,WNT,WNT_WClass,Ready,WClass
1828,1,TKShHealing,ShapeAlgo,ShapeAlgo_ToolContainer,Ready,ToolContainer1
1829,1,TKShHealing,ShapeAnalysis,ShapeAnalysis_HSequenceOfFreeBounds,Ready,HSequenceOfFreeBounds
1830,1,TKShHealing,ShapeCustom,ShapeCustom_RestrictionParameters,Ready,RestrictionParameters
1831,1,TKShHealing,ShapeExtend,ShapeExtend_BasicMsgRegistrator,Ready,BasicMsgRegistrator
1832,1,TKShHealing,ShapeProcess,ShapeProcess_Operator,Ready,Operator
1833,1,TKStd,ShapePersistent,ShapePersistent_Geom,Ready,Geom1
1834,1,TKStd,ShapePersistent,ShapePersistent_HArray1,Ready,HArray11
1835,1,TKStd,ShapePersistent,ShapePersistent_HArray2,Ready,HArray21
1836,1,TKStd,ShapePersistent,ShapePersistent_Poly,Ready,Poly3
1837,1,TKStd,ShapePersistent,pBSpline,Ready,pBSpline1
1838,1,TKStd,ShapePersistent,pPolygon2D,Ready,pPolygon2D1
1839,1,TKStd,ShapePersistent,pPolygon3D,Ready,pPolygon3D1
1840,1,TKStd,ShapePersistent,pPolygonOnTriangulation,Ready,pPolygonOnTriangulation1
1841,1,TKStd,ShapePersistent,pSwept,Ready,pSwept1
1842,1,TKStd,ShapePersistent,pTriangulation,Ready,pTriangulation1
1843,1,TKStd,StdPersistent,Naming_1,Ready,Naming_11
1844,1,TKStd,StdPersistent,StdPersistent_HArray1,Ready,HArray12
1845,1,TKStd,StdPersistent,StdPersistent_HArray1OfShape1,Ready,HArray1OfShape1
1846,1,TKStd,StdPersistent,StdPersistent_TopoDS,Ready,TopoDS
1847,1,TKStd,StdPersistent,_void,Ready,_void1
1848,1,TKStd,StdStorage,StdStorage_HSequenceOfRoots,Ready,HSequenceOfRoots
1849,1,TKStd,StdStorage,StdStorage_HeaderData,Ready,HeaderData
1850,1,TKStd,StdStorage,StdStorage_RootData,Ready,RootData
1851,1,TKStd,StdStorage,StdStorage_TypeData,Ready,TypeData
1852,1,TKStdL,StdLPersistent,StdLPersistent_Function,Ready,Function3
1853,1,TKStdL,StdLPersistent,StdLPersistent_NamedData,Ready,NamedData
1854,1,TKStdL,StdLPersistent,StdLPersistent_Variable,Ready,Variable
1855,1,TKStdL,StdLPersistent,StdLPersistent_XLink,Ready,XLink
1856,1,TKStdL,StdLPersistent,dynamic,Ready,dynamic1
1857,1,TKStdL,StdObjMgt,ObjectSentry,Ready,ObjectSentry1
1858,1,TKStdL,StdObjMgt,StdObjMgt_Persistent,Ready,Persistent1
1859,1,TKTObj,TObj,Persistence_,Ready,Persistence_1
1860,1,TKTObj,TObj,TObj_HSequenceOfObject,Ready,HSequenceOfObject
1861,1,TKTObj,TObj,TObj_ObjectIterator,Ready,ObjectIterator
1862,1,TKTopAlgo,BRepApprox,BRepApprox_BSpGradient_BFGSOfMyBSplGradientOfTheComputeLineOfApprox,Ready,BSpGradient_BFGSOfMyBSplGradientOfTheComputeLineOfApprox
1863,1,TKTopAlgo,BRepApprox,BRepApprox_Gradient_BFGSOfMyGradientOfTheComputeLineBezierOfApprox,Ready,Gradient_BFGSOfMyGradientOfTheComputeLineBezierOfApprox
1864,1,TKTopAlgo,BRepApprox,BRepApprox_Gradient_BFGSOfMyGradientbisOfTheComputeLineOfApprox,Ready,Gradient_BFGSOfMyGradientbisOfTheComputeLineOfApprox
1865,1,TKTopAlgo,BRepBuilderAPI,BRepBuilderAPI_BndBoxTreeSelector,Ready,BndBoxTreeSelector
1866,1,TKTopAlgo,BRepBuilderAPI,BRepBuilderAPI_FastSewing,Ready,FastSewing
1867,1,TKTopAlgo,BRepBuilderAPI,BRepBuilderAPI_VertexInspector,Ready,VertexInspector1
1868,1,TKTopAlgo,BRepBuilderAPI,NodeInspector,Ready,NodeInspector1
1869,1,TKTopAlgo,BRepExtrema,BRepExtrema_OverlapTool,Ready,OverlapTool
1870,1,TKTopAlgo,BRepExtrema,BRepExtrema_VertexInspector,Ready,VertexInspector2
1871,1,TKTopAlgo,BRepGProp,BRepGProp_Cinert,Ready,Cinert
1872,1,TKTopAlgo,BRepGProp,BRepGProp_MeshCinert,Ready,MeshCinert
1873,1,TKTopAlgo,BRepGProp,BRepGProp_MeshProps,Ready,MeshProps
1874,1,TKTopAlgo,BRepGProp,BRepGProp_Sinert,Ready,Sinert
1875,1,TKTopAlgo,BRepGProp,BRepGProp_Vinert,Ready,Vinert
1876,1,TKTopAlgo,BRepGProp,BRepGProp_VinertGK,Ready,VinertGK
1877,1,TKTopAlgo,BRepLib,BRepLib_BndBoxVertexSelector,Ready,BndBoxVertexSelector
1878,1,TKTopAlgo,Bisector,Bisector_Inter,Ready,Inter
1879,1,TKTopAlgo,MAT,MAT_BasicElt,Ready,BasicElt
1880,1,TKTopAlgo,MAT,MAT_Graph,Ready,Graph
1881,1,TKTopAlgo,MAT,MAT_Node,Ready,Node1
1882,1,TKTopAlgo,MAT,MAT_Zone,Ready,Zone
1883,1,TKTopAlgo,MAT2d,MAT2d_Circuit,Ready,Circuit
1884,1,TKTopAlgo,MAT2d,MAT2d_Connexion,Ready,Connexion
1885,1,TKTopTest,HLRTest,HLRTest_ShapeData,Ready,ShapeData2
1886,1,TKV3d,AIS,AIS_ManipulatorObjectSequence,Ready,ManipulatorObjectSequence
1887,1,TKV3d,AIS,AIS_Selection,Ready,Selection
1888,1,TKV3d,DsgPrs,DsgPrs_DatumPrs,Ready,DatumPrs
1889,1,TKV3d,Prs3d,Prs3d_BasicAspect,Ready,BasicAspect
1890,1,TKV3d,Prs3d,Prs3d_BndBox,Ready,BndBox
1891,1,TKV3d,Prs3d,Prs3d_DimensionUnits,Ready,DimensionUnits
1892,1,TKV3d,Prs3d,Prs3d_ToolCylinder,Ready,ToolCylinder1
1893,1,TKV3d,Prs3d,Prs3d_ToolDisk,Ready,ToolDisk
1894,1,TKV3d,Prs3d,Prs3d_ToolSector,Ready,ToolSector
1895,1,TKV3d,Prs3d,Prs3d_ToolSphere,Ready,ToolSphere1
1896,1,TKV3d,Prs3d,Prs3d_ToolTorus,Ready,ToolTorus1
1897,1,TKV3d,Select3D,Select3D_PointData,Ready,PointData1
1898,1,TKV3d,SelectMgr,SelectMgr_BVHThreadPool,Ready,BVHThreadPool
1899,1,TKV3d,SelectMgr,SelectMgr_Filter,Ready,Filter
1900,1,TKV3d,SelectMgr,SelectMgr_ViewClipRange,Ready,ViewClipRange
1901,1,TKV3d,StdPrs,StdPrs_Curve,Ready,Curve7
1902,1,TKV3d,StdPrs,StdPrs_DeflectionCurve,Ready,DeflectionCurve1
1903,1,TKV3d,StdPrs,StdPrs_HLRShapeI,Ready,HLRShapeI
1904,1,TKV3d,StdPrs,StdPrs_Isolines,Ready,Isolines
1905,1,TKV3d,StdPrs,StdPrs_Plane,Ready,Plane2
1906,1,TKV3d,StdPrs,StdPrs_PoleCurve,Ready,PoleCurve
1907,1,TKV3d,StdPrs,StdPrs_ShadedShape,Ready,ShadedShape1
1908,1,TKV3d,StdPrs,StdPrs_ShadedSurface,Ready,ShadedSurface
1909,1,TKV3d,StdPrs,StdPrs_ToolTriangulatedShape,Ready,ToolTriangulatedShape1
1910,1,TKV3d,StdPrs,StdPrs_WFDeflectionRestrictedFace,Ready,WFDeflectionRestrictedFace1
1911,1,TKV3d,StdPrs,StdPrs_WFDeflectionSurface,Ready,WFDeflectionSurface
1912,1,TKV3d,StdPrs,StdPrs_WFPoleSurface,Ready,WFPoleSurface
1913,1,TKV3d,StdPrs,StdPrs_WFRestrictedFace,Ready,WFRestrictedFace1
1914,1,TKV3d,StdPrs,StdPrs_WFShape,Ready,WFShape1
1915,1,TKV3d,StdPrs,StdPrs_WFSurface,Ready,WFSurface
1916,1,TKVCAF,TPrsStd,TPrsStd_Driver,Ready,Driver1
1917,1,TKVCAF,TPrsStd,TPrsStd_DriverTable,Ready,DriverTable
1918,1,TKXCAF,XCAFDoc,AuxAssemblyItem,Ready,AuxAssemblyItem1
1919,1,TKXCAF,XCAFDoc,XCAFDoc_AssemblyGraph,Ready,AssemblyGraph
1920,1,TKXCAF,XCAFPrs,XCAFPrs_DocumentIdIterator,Ready,DocumentIdIterator
1921,1,TKXSBase,IFSelect,IFSelect_Activator,Ready,Activator
1922,1,TKXSBase,IFSelect,IFSelect_Editor,Ready,Editor1
1923,1,TKXSBase,IFSelect,IFSelect_HSeqOfSelection,Ready,HSeqOfSelection
1924,1,TKXSBase,IFSelect,IFSelect_IntParam,Ready,IntParam
1925,1,TKXSBase,IFSelect,IFSelect_Selection,Ready,Selection1
1926,1,TKXSBase,IFSelect,IFSelect_SessionDumper,Ready,SessionDumper
1927,1,TKXSBase,IFSelect,IFSelect_Transformer,Ready,Transformer
1928,1,TKXSBase,Interface,Interface_CopyControl,Ready,CopyControl
1929,1,TKXSBase,Interface,Interface_EntityCluster,Ready,EntityCluster
1930,1,TKXSBase,Interface,Interface_EntityList,Ready,EntityList
1931,1,TKXSBase,Interface,Interface_GeneralModule,Ready,GeneralModule
